game_id,player_id,free_resp_prompt,free_resp_answer
138c2f27-3a67-4b44-9ebe-1418559ffdcc,489b81d6-071a-4b75-8e77-c6622d447735,"In the text box below, please describe any strategies you used to try and beat your opponent.",Try to predict his next two moves and bait him by coming up with a pattern of play. ex: rock to paper to scissor. Then trying to tie is also an alternative as no points will be deducted so I would play something that would either allow to me tie or win for the next round.
b26e23ef-d18a-470f-bf55-6542cd589ac0,13a0bb1e-fc8a-4d71-aa9f-50f4edae9d29,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would pick the same card a few times in a row to have my opponent not know what my next move would be. I also would choose the card that my opponent just chose.
f83edd0f-9704-4725-840d-b5a9b4f454b3,1f59d159-b1ef-4ba1-98cc-8cab0bd7b702,"In the text box below, please describe any strategies you used to try and beat your opponent.",i would click the same choice to see if they would start a pattern and then after a few rounds of the same play i would change it to see how they would respond to the next round
6e572024-3fdf-461f-9f22-affa2ddc2c95,b97dc87f-b6b9-40c0-8b45-568b017a0bab,"In the text box below, please describe any strategies you used to try and beat your opponent.","I anticipated that my opponent would attempt to counter my act. So I picked the one that counters what he would have picked. For example, if I picked scissor in one round, I thought that mu opponent would pick stone in the next round to counter me, so I picked paper in order to win."
f83edd0f-9704-4725-840d-b5a9b4f454b3,d40a19c9-3c2c-4c64-ad92-a646a285f8f2,"In the text box below, please describe any strategies you used to try and beat your opponent.","-Stuck with a single option for 4-5 hands at times while at other times change the option every single hand
-stick with a choice until I won a round
"
f5c63b82-5906-42b4-b0eb-a6a6e2c286a2,f6bd6361-33aa-4ba9-a610-07bb4d68e3ef,"In the text box below, please describe any strategies you used to try and beat your opponent.","At first, I was mindlessly guessing as if I was playing just for fun in real life. Then I remembered that the instructions said it was a memory test, so I tried memorizing the opponent's moves and then guessing to find the pattern. However, once the pattern was different for more than 10 moves successively, I just went with my gut. Halfway through, I started to try and just match the moves to get 0 points unless I thought I for sure knew my opponent's next move, then I would try and win."
b8edc549-6f23-4a3a-9d12-4d237a93893e,d3bcab1c-4581-4ba9-beb8-7093fffe609b,"In the text box below, please describe any strategies you used to try and beat your opponent.","At times, I tried to think about what move they would make next. I noticed they followed a pattern at times so I would try to beat them based on that pattern."
6efc2377-be23-4135-a54e-fa82e7a25128,d92dc120-d3d6-47ae-87d4-cea9293688d0,"In the text box below, please describe any strategies you used to try and beat your opponent.","I realized there was a pattern to my opponent's playing style. Also I noticed that when I chose either rock, paper, or scissors, copying their choice in the previous round, there was a higher chance of me winning the following round. I also would also try to get more ties, in which I don't lose any points and my opponent wouldn't gain. I played the ""safe"" game rather than trying to win each round."
b5cce1bc-9612-4e6c-8c48-df89d2f3389c,123d7b50-3b49-4d21-a9db-3a91e3da771c,"In the text box below, please describe any strategies you used to try and beat your opponent.","When I knew that my opponent lost, I would assume that they would try to choose the same option as before because they thought I would think they were going to choose a different option than before."
9eaa1b2a-a098-4551-af7f-d38b8a99ef9d,5f2f336d-3490-4d51-becd-7770f902628e,"In the text box below, please describe any strategies you used to try and beat your opponent.",I did not use any strategies. I just clicked random options without thought.
3a880f23-6877-43ca-ada5-a4e314f41a29,851178d2-e208-4edf-8e5f-1141fda3adbb,"In the text box below, please describe any strategies you used to try and beat your opponent.",By observing their pattern and by luck.
b26e23ef-d18a-470f-bf55-6542cd589ac0,b4424058-af17-4624-b12d-0d4c75530370,"In the text box below, please describe any strategies you used to try and beat your opponent.","I heard once that one strategy to win Rock, Paper, Scissors was to play the item that your opponent's previous item would beat, so I tried it and it seemed to work quite well for me in this game."
ef8a8513-5542-4c94-bfc4-fecbfb74d540,33261505-3a41-47b5-b3db-83cb6aeb1a9f,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried memorizing the patterns that it was playing but I don't have the best memory. Towards the end i just picked random patterns.
8c59973c-5847-470a-bee0-7c1bd99ebd11,95b8d465-a26b-4f3d-90e6-c36aedafde1b,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would see how often they played the same card, and what card they played after they would play a certain card"
b3ab2dd6-f1b5-4539-8ae2-503b7721b7e6,f84739f2-c24b-414e-8a9b-caf1a72b5205,"In the text box below, please describe any strategies you used to try and beat your opponent.","I basically analyzed what my ""opponent"" would think I would do next and use that against them. For example, if they had beat me with scissors against paper, I would assume they would think that I would be using a rock against their scissors on the next round, making them use paper against me. Instead, I would use scissors to beat their paper. I tried to think like another person would think and try to play around that. I also noticed there were some sequences on their choices, with some variations, of course. They would often go from scissors, to paper and from paper to rock, repeating scissors, paper or rock if that had been successful in the previous round, so it would tend to go: Scissors, scissors, paper, rock, rock, rock. Scissors, paper, paper, paper, rock, rock. This is just an example and not a real sequence but it explains what I noticed."
f03de51b-ea68-4e91-8a76-d4cd8f6d656e,ba1419e9-afd9-474b-ba85-ce5835eb0b1b,"In the text box below, please describe any strategies you used to try and beat your opponent.","When i was winning, i use the opposite move that i used in the last game. And when i was losing, i used the same move to try to catch my opponent pattern"
396b9940-294b-4269-9e82-725a023d5a72,08a117b3-aeab-47fe-81ea-9db6947bd165,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to repeat the pattern of each icons to see it works. Then I tried to random select the icon as my strategies.
0dafca5d-8b3b-4715-a3d9-dac771104d80,261a5483-3958-4734-864c-36825e941132,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to follow the computers moves, first I clicked on the same thing twice and then when I saw3 that the computer was doing something, I did the opposite moves. However, it was hard to follow this pattern because the computer was probably following different strategies after certain number of moves."
f70b64da-f16f-4ec2-b0e3-2daf82673d96,32da4b48-c95c-4914-b48d-69133c803d5b,"In the text box below, please describe any strategies you used to try and beat your opponent.","1. Patterns - lull them into doing 2-2-2 and then around 2/3 of the time i win or 0 pts, then guranteed win on the 7th cause I do something out of order
2. If I notice them doing something or me winning with a certain card I predict the prediction. I.e winning with scissors, they might try doing rock but then I switch to paper. It's really easy to bait wins that way when they think I'mma spam scissors for a 3rd or 4th time."
f5c63b82-5906-42b4-b0eb-a6a6e2c286a2,512e423e-16f2-4a11-b0ea-0d1795f89fa8,"In the text box below, please describe any strategies you used to try and beat your opponent.",I would try to pick a different option than the one they just used but mostly it was guesswork.
a1de1f4d-c62d-4427-a8c6-be100baca38d,c716da12-3df9-4442-a68e-80563b9e8175,"In the text box below, please describe any strategies you used to try and beat your opponent.",thinking and guessing two moves ahead based on their previous move
45de3414-1372-4b1e-bc4f-9b102367e070,c595631a-7c99-4599-a6bb-e7ec8d6354b0,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to beat my opponent by keeping my choices pretty random. This way they couldn't try to guess what I would choose next.
edf469cb-7a50-449a-8bf8-308e9c5c3d86,1d34f1a9-fcc3-42e5-93f0-d22d8f8e3aa3,"In the text box below, please describe any strategies you used to try and beat your opponent.","To try and beat my opponent, I tried to pay close attention to the moves that they were making. From there, I would try to guess which move my opponent would make next and try to pick the hand that would be the best in order to win the round. "
a9fd6d63-7e0f-422a-a12f-8ea17a4894f2,3fa8c60c-68e2-4f2c-aa94-fc5f810da186,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would repeat one of the options that just made me lose, or try to see a pattern in what they were choosing. I think most of the time, I tried to anticipate what they expected me to throw and then chose the card that would win their card."
8c59973c-5847-470a-bee0-7c1bd99ebd11,8486fa55-d00e-43bb-913d-52df56f3e7b6,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to memorize their previous moves and see if there was a pattern
4484e9a0-fd9b-487c-ae9f-c82536809000,72a32763-50f0-4183-9be4-ba4aa1c39c3b,"In the text box below, please describe any strategies you used to try and beat your opponent.",I thought about what I would do if I saw the choice I was making and tried to follow any patterns the other player set up. 
8ce3e92e-9053-4a56-a69a-e7039f5d5671,4f332864-c5dd-4297-9d35-8972c4e85fda,"In the text box below, please describe any strategies you used to try and beat your opponent.","I noticed that after using all three options, my opponent would continuously use scissors a few more times. That's how I knew when to choose rock. I would also think about how I was choosing my options and making a prediction on my opponent's moves in their eyes after seeing my choices."
0c38a6ee-ed33-443c-b240-bef3802676ad,b267d608-4f09-4359-87a2-531b1256f6a8,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would pay attention to what they put and what I would, and I would basically play my own mind game. If they put rock and I put paper, most likely I would think to put scissors and they would suppose that and put rock so instead I put paper."
9eaa1b2a-a098-4551-af7f-d38b8a99ef9d,8b169d26-7648-4b08-93d4-353d40e4912c,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to think ahead of what move they would make. But we both caught on after that I thought backwards of what they wouldnt do.
6e572024-3fdf-461f-9f22-affa2ddc2c95,a02cd20d-a0a2-4315-884b-e5f241bcbeb7,"In the text box below, please describe any strategies you used to try and beat your opponent.",tried to predct their moves by readin gtheir patterns of following any order. mostly though there was no strategy
3bae28c6-f499-4b70-aa9b-1b39ecff6e39,f3bab366-a0a7-4dc8-b79f-13cca016bb1a,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to look for patterns. If my opponent chose scissors to beat my paper, then they are likely to choose scissors again to beat my paper. Therefore, the next time I will not choose paper, I will choose rock to beat the scissors."
a9fd6d63-7e0f-422a-a12f-8ea17a4894f2,701ae276-c8be-4752-aad5-429e614df949,"In the text box below, please describe any strategies you used to try and beat your opponent.","I know about how people tend to subconsciously choose whatever will beat the opponent's last move, so in reverse I tried to choose whatever would have lost to the opponent's last move. However, that didn't really work, so I just started clicking things at random and hoping for the best. When that didn't work either, I stopped looking at the opponent's side and just clicked whatever I felt like pressing at random. That also did not work. I lost by a landslide, and it was a little embarrassing. "
6f820546-bfa6-4365-973f-ece56a7631ee,448ca581-33e5-41ba-952b-543b6c47e873,"In the text box below, please describe any strategies you used to try and beat your opponent.","If the opponent kept clicking the same option, I would chose the one to beat them in the next round. Other than that, I was just randomly clicking the three different options. "
f03de51b-ea68-4e91-8a76-d4cd8f6d656e,997bc93b-803e-400c-8936-8173c3504fd4,"In the text box below, please describe any strategies you used to try and beat your opponent.","I would pick the same option a couple times to see how the computer would respond. 
I would try to avoid picking the option that would've beat the opponent the round before."
23460664-eee3-45dd-997c-49595d3aeb2e,0333c73a-6d1f-4cc9-afde-d0d833bc47f8,"In the text box below, please describe any strategies you used to try and beat your opponent.","I was trying to make a guess as to what their next choice would be based off how many other times they had used the other choices in the recent rounds. Also I would choose one choice several times to try and trick them into thinking I would choose it again, but I think they also did this to me. Sometimes i felt my prediction of their next choice was spot on, other times i felt as if they had predicted my own prediction."
ef8a8513-5542-4c94-bfc4-fecbfb74d540,4df9aef5-2ea7-46b0-ace9-5d19c4532c03,"In the text box below, please describe any strategies you used to try and beat your opponent.",I'd try to count 2 moves ahead but my opponent would do the same so I'd count 3 or 4 more ahead.
f70b64da-f16f-4ec2-b0e3-2daf82673d96,515e2d6c-5406-4c27-bca7-eaab5ed51ccb,"In the text box below, please describe any strategies you used to try and beat your opponent.","I lost a couple of rounds to see what my opponent was doing, there was sometimes a pattern in which it presented the rock, paper, and scissors."
8ce3e92e-9053-4a56-a69a-e7039f5d5671,608fc961-ad0c-4ed0-bac4-cc9228b22300,"In the text box below, please describe any strategies you used to try and beat your opponent.","If it was a tie, I chose the same choice again because the opponent tended to choose a different choice, and usually I could win. I tried to notice some patterns of the opponent's plays and some occurred multiple times, so I remembered and played so that I could win against that. "
45de3414-1372-4b1e-bc4f-9b102367e070,ac8ec522-7345-4d1d-9606-6bc408ff6a0a,"In the text box below, please describe any strategies you used to try and beat your opponent.","I just follow the order that opponent showed in the beginning, even it seems random."
138c2f27-3a67-4b44-9ebe-1418559ffdcc,c765d162-3424-4ccb-9b8d-dbadf8899fd5,"In the text box below, please describe any strategies you used to try and beat your opponent.","I just randomly chose at the beginning, but like after 200 games I can see the opponent strategy that the guy never repeat the same thing. For example, if he used rock then the next will be either scissors or paper most likely. So I chose scissors in order to either win or draw. I was losing until like 200 games but after that I won most of them."
0dafca5d-8b3b-4715-a3d9-dac771104d80,d46e53ec-2b5a-4341-ab27-4cb38d985816,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to guess what they would try next based on the latest agreement. So if if we both put paper i would assume they would bring out scissors next, and so i would use a rock. "
396b9940-294b-4269-9e82-725a023d5a72,fc1b5003-3da4-4255-b463-622d52ae8508,"In the text box below, please describe any strategies you used to try and beat your opponent.",I used previous wins to try to pattern match and see what they would do for the next move. I would change it up sometimes and it eventually worked out.
b00677cd-99b9-41b6-a337-523f0a6427c8,cf1118e0-978c-4056-9b08-8d36549618fc,"In the text box below, please describe any strategies you used to try and beat your opponent.",I just expected opponent's reaction all the time 
0283f6be-802c-4f51-bd49-7ddbc6d9dc84,13de09a7-24c9-4665-aedf-9a970f79563c,"In the text box below, please describe any strategies you used to try and beat your opponent.","I used the mouse with my left hand, and I show the moves with my right hand. 
Also, I would try to play it with a real person by adapting my normal reaction and prediction to the player. 
If I got the round wrong, I would look back and see what the other player chose to predict what the player would click next time. On the other hand, I would play around with my choices if I got the previous round right."
3a880f23-6877-43ca-ada5-a4e314f41a29,c10f42e8-99b8-41ac-8657-74a4f2aa495a,"In the text box below, please describe any strategies you used to try and beat your opponent.","I did not use any strategy but instead, I left it to chance and just chose randomly each time."
e952f15b-325e-44a7-a7ae-a2666adc1b25,5688476d-8c08-4e58-87ff-baa87eea8faf,"In the text box below, please describe any strategies you used to try and beat your opponent.","I noticed that my opponent tended to typically use paper or scissors, avoiding rock unless they would repeatedly lose. it seemed like they my opponent was performing repetitive moves in order to ""catch"" me, so whenever I noticed they were repeating paper and I would repeat scissors, I would switch to the paper in hindsight of my opponent switching to rock. I also noticed that my opponent tended to repeat the same move when they would win, and almost always switch moves when they would lose."
b3ab2dd6-f1b5-4539-8ae2-503b7721b7e6,8d68886a-8eff-4b63-9df6-a888bca537d7,"In the text box below, please describe any strategies you used to try and beat your opponent.",To predict what their next move would be
d801f0d5-8c27-419c-b864-9f36bc44ce00,f836c965-2811-4f93-a2be-a1a71c05b921,"In the text box below, please describe any strategies you used to try and beat your opponent.",Sometimes it would seem as if the computer had a pattern which I tried to counter. Other times I randomly guessed as there is no strategic way to beat randomness
239534b4-e035-48a0-af0b-414a97bcc631,e0b27afc-47e7-4819-a3e4-0c2191606986,"In the text box below, please describe any strategies you used to try and beat your opponent.","I used no strategies. I just randomized my selection.
"
a8bec2ed-fe0f-4121-aa74-8a16deb70d3c,b06ff617-30a3-41fb-b2f0-52d2a4d4cb44,"In the text box below, please describe any strategies you used to try and beat your opponent.",Just random
edf469cb-7a50-449a-8bf8-308e9c5c3d86,17452e7c-5d9d-49bb-af4c-60f1948f7ae8,"In the text box below, please describe any strategies you used to try and beat your opponent.","I tried to predict the moves of the other person based on the outcome of the current game. So if I chose, paper and they chose rock, I win. Considering this, they would adjust their choice by choosing paper, then I would adjust my choice to be the scissors, in which case, I beat my opponent again. Sometimes, I saw a pattern to their moves so I would try to go one step ahead of them. For example, in our current game, I would pick scissors and they would pick rock, in which case, I lose. I guessed that in the next round they would use rock again because they won with that, in which case, I would adjust my move to be paper, so I can win. "
465c732c-862a-4d58-9fe6-cd1bf8b018c1,8bee2a7a-70be-42a8-be24-85ca2b693b69,"In the text box below, please describe any strategies you used to try and beat your opponent.",I tried to trick my opponent into thinking I'll pick a certain option. I didn't mind losing a point to get more back.
465c732c-862a-4d58-9fe6-cd1bf8b018c1,966fcb85-e005-4acc-b3d3-7d5515169a98,"In the text box below, please describe any strategies you used to try and beat your opponent.","The strategies that I had was thinking about the next move that my opponent might try to use. However, I was not successful most of the time.
"
